source_file,cp_id,arrival,departure,duration_min,energy_kWh,avg_kW,peak_kW,n_steps,pmax_kW
profile_2.csv,profile_2,2024-02-03T16:45:00Z,2024-02-03T21:00:00Z,255.0,46.400000000000006,10.917647058823531,11.0,17,11.0
profile_2.csv,profile_2,2024-02-04T19:15:00Z,2024-02-04T23:15:00Z,240.0,38.7,9.675,11.0,16,11.0
profile_2.csv,profile_2,2024-02-05T14:30:00Z,2024-02-05T17:00:00Z,150.0,26.200000000000003,10.48,11.0,10,11.0
profile_2.csv,profile_2,2024-02-06T16:45:00Z,2024-02-06T22:15:00Z,330.0,58.2,10.581818181818182,11.0,22,11.0
profile_2.csv,profile_2,2024-02-07T09:15:00Z,2024-02-07T09:45:00Z,30.0,4.900000000000006,9.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-02-07T14:45:00Z,2024-02-07T19:45:00Z,300.0,46.400000000000006,9.28,11.0,20,11.0
profile_2.csv,profile_2,2024-02-10T11:45:00Z,2024-02-10T12:30:00Z,45.0,7.0,9.333333333333334,11.0,3,11.0
profile_2.csv,profile_2,2024-02-13T17:15:00Z,2024-02-13T21:45:00Z,270.0,45.5,10.11111111111111,11.0,18,11.0
profile_2.csv,profile_2,2024-02-14T14:30:00Z,2024-02-14T18:30:00Z,240.0,44.0,11.0,11.0,16,11.0
profile_2.csv,profile_2,2024-02-15T19:30:00Z,2024-02-15T22:15:00Z,165.0,30.0,10.909090909090908,11.0,11,11.0
profile_2.csv,profile_2,2024-02-17T15:45:00Z,2024-02-17T19:00:00Z,195.0,35.75,11.0,11.0,13,11.0
profile_2.csv,profile_2,2024-02-18T13:15:00Z,2024-02-18T17:15:00Z,240.0,41.900000000000006,10.475,11.0,16,11.0
profile_2.csv,profile_2,2024-02-19T19:15:00Z,2024-02-19T22:00:00Z,165.0,28.7,10.436363636363636,11.0,11,11.0
profile_2.csv,profile_2,2024-02-21T18:45:00Z,2024-02-21T21:00:00Z,135.0,21.4,9.511111111111113,11.0,9,11.0
profile_2.csv,profile_2,2024-02-23T00:15:00Z,2024-02-23T03:15:00Z,180.0,30.90000000000001,10.300000000000002,11.0,12,11.0
profile_2.csv,profile_2,2024-02-23T16:00:00Z,2024-02-23T18:15:00Z,135.0,22.8,10.133333333333333,11.0,9,11.0
profile_2.csv,profile_2,2024-02-25T10:30:00Z,2024-02-25T11:00:00Z,30.0,4.0,8.0,11.0,2,11.0
profile_2.csv,profile_2,2024-02-25T16:00:00Z,2024-02-25T17:45:00Z,105.0,17.0,9.714285714285714,11.0,7,11.0
profile_2.csv,profile_2,2024-02-25T18:15:00Z,2024-02-25T18:45:00Z,30.0,4.799999999999997,9.599999999999994,11.0,2,11.0
profile_2.csv,profile_2,2024-02-26T12:00:00Z,2024-02-26T14:00:00Z,120.0,21.2,10.6,11.0,8,11.0
profile_2.csv,profile_2,2024-02-26T15:30:00Z,2024-02-26T17:00:00Z,90.0,16.5,11.0,11.0,6,11.0
profile_2.csv,profile_2,2024-02-28T11:15:00Z,2024-02-28T13:00:00Z,105.0,18.90000000000001,10.800000000000002,11.0,7,11.0
profile_2.csv,profile_2,2024-02-28T14:15:00Z,2024-02-28T15:15:00Z,60.0,7.599999999999994,7.599999999999994,8.625,4,8.625
profile_2.csv,profile_2,2024-02-28T15:45:00Z,2024-02-28T16:45:00Z,60.0,6.800000000000004,6.800000000000004,8.625,4,8.625
profile_2.csv,profile_2,2024-02-28T18:15:00Z,2024-02-28T19:00:00Z,45.0,5.900000000000006,7.866666666666674,11.0,3,11.0
profile_2.csv,profile_2,2024-02-29T13:45:00Z,2024-02-29T14:15:00Z,30.0,3.299999999999997,6.599999999999994,11.0,2,11.0
profile_2.csv,profile_2,2024-02-29T19:15:00Z,2024-02-29T20:00:00Z,45.0,5.400000000000009,7.200000000000013,11.0,3,11.0
profile_2.csv,profile_2,2024-03-01T16:00:00Z,2024-03-01T18:45:00Z,165.0,24.599999999999994,8.945454545454544,11.0,11,11.0
profile_2.csv,profile_2,2024-03-03T10:45:00Z,2024-03-03T11:30:00Z,45.0,6.0,8.0,11.0,3,11.0
profile_2.csv,profile_2,2024-03-04T20:15:00Z,2024-03-05T03:45:00Z,450.0,70.2,9.36,11.0,30,11.0
profile_2.csv,profile_2,2024-03-06T09:15:00Z,2024-03-06T09:45:00Z,30.0,4.900000000000006,9.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-03-10T10:00:00Z,2024-03-10T16:30:00Z,390.0,68.50000000000001,10.53846153846154,11.0,26,11.0
profile_2.csv,profile_2,2024-03-11T18:15:00Z,2024-03-11T22:30:00Z,255.0,35.400000000000006,8.329411764705883,8.625,17,8.625
profile_2.csv,profile_2,2024-03-12T12:00:00Z,2024-03-12T12:15:00Z,15.0,1.7999999999999972,7.199999999999989,7.199999999999989,1,7.199999999999989
profile_2.csv,profile_2,2024-03-13T18:00:00Z,2024-03-13T18:30:00Z,30.0,2.599999999999997,5.199999999999994,8.383177570093448,2,8.383177570093448
profile_2.csv,profile_2,2024-03-14T14:15:00Z,2024-03-14T14:30:00Z,15.0,2.599999999999994,10.399999999999975,10.399999999999975,1,10.399999999999975
profile_2.csv,profile_2,2024-03-15T19:00:00Z,2024-03-16T00:45:00Z,345.0,60.6,10.539130434782608,11.0,23,11.0
profile_2.csv,profile_2,2024-03-16T11:30:00Z,2024-03-16T11:45:00Z,15.0,2.400000000000006,9.600000000000025,9.600000000000025,1,9.600000000000025
profile_2.csv,profile_2,2024-03-16T18:15:00Z,2024-03-16T18:45:00Z,30.0,3.4000000000000057,6.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-03-18T07:00:00Z,2024-03-18T08:15:00Z,75.0,9.1,7.280000000000001,11.0,5,11.0
profile_2.csv,profile_2,2024-03-19T07:15:00Z,2024-03-19T08:15:00Z,60.0,9.099999999999998,9.099999999999998,9.70588235294117,4,9.70588235294117
profile_2.csv,profile_2,2024-03-20T07:15:00Z,2024-03-20T08:15:00Z,60.0,8.599999999999994,8.599999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-03-20T17:30:00Z,2024-03-20T18:15:00Z,45.0,7.299999999999997,9.733333333333327,11.0,3,11.0
profile_2.csv,profile_2,2024-03-21T07:00:00Z,2024-03-21T08:00:00Z,60.0,9.099999999999994,9.099999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-03-22T07:15:00Z,2024-03-22T08:15:00Z,60.0,9.0,9.0,11.0,4,11.0
profile_2.csv,profile_2,2024-03-22T18:15:00Z,2024-03-22T19:00:00Z,45.0,7.700000000000003,10.266666666666673,11.0,3,11.0
profile_2.csv,profile_2,2024-03-23T08:15:00Z,2024-03-23T08:45:00Z,30.0,4.099999999999994,8.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-03-23T09:30:00Z,2024-03-23T10:15:00Z,45.0,6.599999999999994,8.799999999999992,11.0,3,11.0
profile_2.csv,profile_2,2024-03-23T12:15:00Z,2024-03-23T13:00:00Z,45.0,5.700000000000003,7.600000000000004,11.0,3,11.0
profile_2.csv,profile_2,2024-03-24T11:30:00Z,2024-03-24T12:30:00Z,60.0,8.299999999999997,8.299999999999997,11.0,4,11.0
profile_2.csv,profile_2,2024-03-24T14:30:00Z,2024-03-24T14:45:00Z,15.0,1.2999999999999972,5.199999999999989,5.199999999999989,1,5.199999999999989
profile_2.csv,profile_2,2024-03-24T15:45:00Z,2024-03-24T16:30:00Z,45.0,5.599999999999991,7.466666666666654,11.0,3,11.0
profile_2.csv,profile_2,2024-03-24T20:00:00Z,2024-03-24T20:30:00Z,30.0,3.0,6.0,11.0,2,11.0
profile_2.csv,profile_2,2024-03-25T17:15:00Z,2024-03-25T20:30:00Z,195.0,33.599999999999994,10.338461538461535,11.0,13,11.0
profile_2.csv,profile_2,2024-03-26T20:15:00Z,2024-03-27T01:00:00Z,285.0,50.3,10.589473684210526,11.0,19,11.0
profile_2.csv,profile_2,2024-03-27T09:45:00Z,2024-03-27T10:15:00Z,30.0,5.5,11.0,11.0,2,11.0
profile_2.csv,profile_2,2024-03-27T13:15:00Z,2024-03-27T14:45:00Z,90.0,16.5,11.0,11.0,6,11.0
profile_2.csv,profile_2,2024-03-27T20:15:00Z,2024-03-28T01:15:00Z,300.0,42.8,8.559999999999999,11.0,20,11.0
profile_2.csv,profile_2,2024-03-31T12:45:00Z,2024-03-31T13:15:00Z,30.0,2.799999999999997,5.599999999999994,11.0,2,11.0
profile_2.csv,profile_2,2024-03-31T14:15:00Z,2024-03-31T15:45:00Z,90.0,12.700000000000006,8.46666666666667,11.0,6,11.0
profile_2.csv,profile_2,2024-04-05T11:00:00Z,2024-04-05T12:15:00Z,75.0,13.5,10.8,11.0,5,11.0
profile_2.csv,profile_2,2024-04-08T09:30:00Z,2024-04-08T11:30:00Z,120.0,20.099999999999994,10.049999999999995,11.0,8,11.0
profile_2.csv,profile_2,2024-04-10T10:00:00Z,2024-04-10T10:15:00Z,15.0,1.5999999999999943,6.399999999999977,6.399999999999977,1,6.399999999999977
profile_2.csv,profile_2,2024-04-11T10:15:00Z,2024-04-11T10:30:00Z,15.0,1.2999999999999972,5.199999999999989,5.199999999999989,1,5.199999999999989
profile_2.csv,profile_2,2024-04-12T07:30:00Z,2024-04-12T11:15:00Z,225.0,40.6,10.826666666666664,11.0,15,11.0
profile_2.csv,profile_2,2024-04-12T18:30:00Z,2024-04-13T00:30:00Z,360.0,65.2,10.866666666666667,11.0,24,11.0
profile_2.csv,profile_2,2024-04-17T14:15:00Z,2024-04-17T14:30:00Z,15.0,2.400000000000006,9.600000000000025,9.600000000000025,1,9.600000000000025
profile_2.csv,profile_2,2024-04-17T18:00:00Z,2024-04-17T19:30:00Z,90.0,13.900000000000006,9.266666666666673,11.0,6,11.0
profile_2.csv,profile_2,2024-04-19T08:00:00Z,2024-04-19T09:30:00Z,90.0,12.497990766073867,8.331993844049245,8.625,6,8.625
profile_2.csv,profile_2,2024-04-19T09:45:00Z,2024-04-19T11:00:00Z,75.0,11.599999999999996,9.279999999999998,11.0,5,11.0
profile_2.csv,profile_2,2024-04-22T16:00:00Z,2024-04-22T17:00:00Z,60.0,7.1,7.1,10.690140845070422,4,10.690140845070422
profile_2.csv,profile_2,2024-04-23T14:00:00Z,2024-04-23T19:15:00Z,315.0,51.3,9.77142857142857,11.0,21,11.0
profile_2.csv,profile_2,2024-04-24T11:15:00Z,2024-04-24T11:45:00Z,30.0,3.0999999999999943,6.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-04-24T15:15:00Z,2024-04-24T16:00:00Z,45.0,7.900000000000006,10.53333333333334,11.0,3,11.0
profile_2.csv,profile_2,2024-04-24T20:45:00Z,2024-04-24T21:45:00Z,60.0,9.799999999999995,9.799999999999995,11.0,4,11.0
profile_2.csv,profile_2,2024-04-25T17:00:00Z,2024-04-25T17:30:00Z,30.0,5.5,11.0,11.0,2,11.0
profile_2.csv,profile_2,2024-04-25T18:45:00Z,2024-04-25T19:45:00Z,60.0,9.200000000000005,9.200000000000005,11.0,4,11.0
profile_2.csv,profile_2,2024-04-26T11:30:00Z,2024-04-26T12:15:00Z,45.0,7.400000000000006,9.866666666666674,11.0,3,11.0
profile_2.csv,profile_2,2024-04-26T15:00:00Z,2024-04-26T15:30:00Z,30.0,3.0999999999999943,6.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-04-30T06:45:00Z,2024-04-30T07:30:00Z,45.0,5.599999999999994,7.466666666666659,11.0,3,11.0
profile_2.csv,profile_2,2024-04-30T13:00:00Z,2024-04-30T13:15:00Z,15.0,2.400000000000006,9.600000000000025,9.600000000000025,1,9.600000000000025
profile_2.csv,profile_2,2024-04-30T14:00:00Z,2024-04-30T14:30:00Z,30.0,5.5,11.0,11.0,2,11.0
profile_2.csv,profile_2,2024-04-30T17:00:00Z,2024-04-30T17:45:00Z,45.0,6.299999999999997,8.399999999999997,11.0,3,11.0
profile_2.csv,profile_2,2024-05-01T07:00:00Z,2024-05-01T08:00:00Z,60.0,8.700000000000003,8.700000000000003,11.0,4,11.0
profile_2.csv,profile_2,2024-05-02T11:30:00Z,2024-05-02T12:30:00Z,60.0,9.599999999999994,9.599999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-05-03T08:30:00Z,2024-05-03T09:00:00Z,30.0,4.0,8.0,11.0,2,11.0
profile_2.csv,profile_2,2024-05-03T19:30:00Z,2024-05-03T19:45:00Z,15.0,1.5999999999999943,6.399999999999977,6.399999999999977,1,6.399999999999977
profile_2.csv,profile_2,2024-05-04T11:00:00Z,2024-05-04T12:00:00Z,60.0,9.700000000000005,9.700000000000005,11.0,4,11.0
profile_2.csv,profile_2,2024-05-05T11:30:00Z,2024-05-05T12:00:00Z,30.0,2.4999999999999982,4.9999999999999964,8.214285714285715,2,8.214285714285715
profile_2.csv,profile_2,2024-05-06T16:00:00Z,2024-05-06T17:00:00Z,60.0,7.099999999999994,7.099999999999994,8.625,4,8.625
profile_2.csv,profile_2,2024-05-08T17:30:00Z,2024-05-08T21:15:00Z,225.0,38.8,10.346666666666666,11.0,15,11.0
profile_2.csv,profile_2,2024-05-09T19:30:00Z,2024-05-09T20:45:00Z,75.0,11.799999999999995,9.439999999999998,11.0,5,11.0
profile_2.csv,profile_2,2024-05-10T15:00:00Z,2024-05-10T15:30:00Z,30.0,3.0999999999999943,6.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-05-13T13:30:00Z,2024-05-13T13:45:00Z,15.0,1.0999999999999943,4.399999999999977,4.399999999999977,1,4.399999999999977
profile_2.csv,profile_2,2024-05-13T18:15:00Z,2024-05-13T21:00:00Z,165.0,26.599999999999994,9.67272727272727,11.0,11,11.0
profile_2.csv,profile_2,2024-05-16T07:00:00Z,2024-05-16T08:15:00Z,75.0,11.400000000000006,9.120000000000005,11.0,5,11.0
profile_2.csv,profile_2,2024-05-21T14:00:00Z,2024-05-21T14:15:00Z,15.0,1.9000000000000057,7.600000000000023,7.600000000000023,1,7.600000000000023
profile_2.csv,profile_2,2024-05-21T15:30:00Z,2024-05-21T16:30:00Z,60.0,9.099999999999994,9.099999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-05-22T16:45:00Z,2024-05-22T21:45:00Z,300.0,52.900000000000006,10.580000000000002,11.0,20,11.0
profile_2.csv,profile_2,2024-05-23T20:45:00Z,2024-05-23T21:45:00Z,60.0,10.599999999999994,10.599999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-05-24T16:15:00Z,2024-05-24T17:15:00Z,60.0,9.0,9.0,10.125,4,10.125
profile_2.csv,profile_2,2024-05-25T14:30:00Z,2024-05-25T15:00:00Z,30.0,3.299999999999997,6.599999999999994,11.0,2,11.0
profile_2.csv,profile_2,2024-05-25T20:30:00Z,2024-05-25T21:30:00Z,60.0,7.200000000000006,7.200000000000006,11.0,4,11.0
profile_2.csv,profile_2,2024-05-27T12:45:00Z,2024-05-27T13:45:00Z,60.0,9.599999999999994,9.599999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-05-28T13:00:00Z,2024-05-28T13:15:00Z,15.0,1.7000000000000028,6.800000000000011,6.800000000000011,1,6.800000000000011
profile_2.csv,profile_2,2024-05-28T17:00:00Z,2024-05-28T18:00:00Z,60.0,6.3000000000000025,6.3000000000000025,8.625,4,8.625
profile_2.csv,profile_2,2024-05-30T16:00:00Z,2024-05-30T16:45:00Z,45.0,7.700000000000003,10.266666666666673,11.0,3,11.0
profile_2.csv,profile_2,2024-05-31T16:00:00Z,2024-05-31T17:15:00Z,75.0,9.5,7.6,8.625,5,8.625
profile_2.csv,profile_2,2024-06-01T16:00:00Z,2024-06-01T16:15:00Z,15.0,2.0,8.0,8.0,1,8.0
profile_2.csv,profile_2,2024-06-02T15:45:00Z,2024-06-02T16:30:00Z,45.0,7.700000000000003,10.266666666666673,11.0,3,11.0
profile_2.csv,profile_2,2024-06-03T16:00:00Z,2024-06-03T16:15:00Z,15.0,2.299999999999997,9.199999999999989,9.199999999999989,1,9.199999999999989
profile_2.csv,profile_2,2024-06-03T19:45:00Z,2024-06-03T20:00:00Z,15.0,2.700000000000003,10.800000000000011,10.800000000000011,1,10.800000000000011
profile_2.csv,profile_2,2024-06-04T15:15:00Z,2024-06-04T18:30:00Z,195.0,32.7,10.06153846153846,11.0,13,11.0
profile_2.csv,profile_2,2024-06-06T16:00:00Z,2024-06-06T16:30:00Z,30.0,2.1999999999999997,4.399999999999999,7.666666666666672,2,7.666666666666672
profile_2.csv,profile_2,2024-06-07T18:00:00Z,2024-06-07T18:30:00Z,30.0,4.200000000000003,8.400000000000006,11.0,2,11.0
profile_2.csv,profile_2,2024-06-08T14:15:00Z,2024-06-08T17:30:00Z,195.0,35.099999999999994,10.8,11.0,13,11.0
profile_2.csv,profile_2,2024-06-09T10:30:00Z,2024-06-09T11:00:00Z,30.0,3.9000000000000057,7.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-06-09T21:45:00Z,2024-06-09T23:15:00Z,90.0,15.0,10.0,11.0,6,11.0
profile_2.csv,profile_2,2024-06-13T15:00:00Z,2024-06-13T16:00:00Z,60.0,8.299999999999997,8.299999999999997,11.0,4,11.0
profile_2.csv,profile_2,2024-06-14T19:00:00Z,2024-06-14T19:30:00Z,30.0,3.299999999999997,6.599999999999994,11.0,2,11.0
profile_2.csv,profile_2,2024-06-17T06:00:00Z,2024-06-17T07:15:00Z,75.0,9.1,7.280000000000001,11.0,5,11.0
profile_2.csv,profile_2,2024-06-18T06:15:00Z,2024-06-18T07:15:00Z,60.0,9.099999999999998,9.099999999999998,9.70588235294117,4,9.70588235294117
profile_2.csv,profile_2,2024-06-19T06:15:00Z,2024-06-19T07:15:00Z,60.0,8.599999999999994,8.599999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-06-19T16:30:00Z,2024-06-19T17:15:00Z,45.0,7.299999999999997,9.733333333333327,11.0,3,11.0
profile_2.csv,profile_2,2024-06-20T06:00:00Z,2024-06-20T07:00:00Z,60.0,9.099999999999994,9.099999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-06-21T06:15:00Z,2024-06-21T07:15:00Z,60.0,9.0,9.0,11.0,4,11.0
profile_2.csv,profile_2,2024-06-21T17:15:00Z,2024-06-21T18:00:00Z,45.0,7.700000000000003,10.266666666666673,11.0,3,11.0
profile_2.csv,profile_2,2024-06-22T07:15:00Z,2024-06-22T07:45:00Z,30.0,4.099999999999994,8.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-06-22T08:30:00Z,2024-06-22T09:15:00Z,45.0,6.599999999999994,8.799999999999992,11.0,3,11.0
profile_2.csv,profile_2,2024-06-22T11:15:00Z,2024-06-22T12:00:00Z,45.0,5.700000000000003,7.600000000000004,11.0,3,11.0
profile_2.csv,profile_2,2024-06-23T10:30:00Z,2024-06-23T11:30:00Z,60.0,8.299999999999997,8.299999999999997,11.0,4,11.0
profile_2.csv,profile_2,2024-06-23T13:30:00Z,2024-06-23T13:45:00Z,15.0,1.2999999999999972,5.199999999999989,5.199999999999989,1,5.199999999999989
profile_2.csv,profile_2,2024-06-23T14:45:00Z,2024-06-23T15:30:00Z,45.0,5.599999999999991,7.466666666666654,11.0,3,11.0
profile_2.csv,profile_2,2024-06-23T19:00:00Z,2024-06-23T19:30:00Z,30.0,3.0,6.0,11.0,2,11.0
profile_2.csv,profile_2,2024-06-24T11:00:00Z,2024-06-24T11:15:00Z,15.0,2.599999999999994,10.399999999999975,10.399999999999975,1,10.399999999999975
profile_2.csv,profile_2,2024-06-25T09:00:00Z,2024-06-25T13:00:00Z,240.0,42.400000000000006,10.6,11.0,16,11.0
profile_2.csv,profile_2,2024-06-28T19:00:00Z,2024-06-29T00:00:00Z,300.0,52.0,10.4,11.0,20,11.0
profile_2.csv,profile_2,2024-07-01T15:00:00Z,2024-07-01T21:15:00Z,375.0,66.1,10.576,11.0,25,11.0
profile_2.csv,profile_2,2024-07-02T16:00:00Z,2024-07-02T16:45:00Z,45.0,6.5,8.666666666666666,11.0,3,11.0
profile_2.csv,profile_2,2024-07-03T13:45:00Z,2024-07-03T14:00:00Z,15.0,1.9000000000000057,7.600000000000023,7.600000000000023,1,7.600000000000023
profile_2.csv,profile_2,2024-07-04T15:15:00Z,2024-07-04T16:00:00Z,45.0,6.299999999999997,8.399999999999997,11.0,3,11.0
profile_2.csv,profile_2,2024-07-05T13:00:00Z,2024-07-05T14:15:00Z,75.0,8.899999999999999,7.119999999999999,8.625,5,8.625
profile_2.csv,profile_2,2024-07-05T18:00:00Z,2024-07-05T18:30:00Z,30.0,3.5999999999999943,7.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-07-06T09:00:00Z,2024-07-06T09:45:00Z,45.0,6.0,8.0,11.0,3,11.0
profile_2.csv,profile_2,2024-07-07T15:45:00Z,2024-07-07T16:15:00Z,30.0,4.200000000000003,8.400000000000006,11.0,2,11.0
profile_2.csv,profile_2,2024-07-08T14:45:00Z,2024-07-08T15:30:00Z,45.0,6.599999999999994,8.799999999999992,11.0,3,11.0
profile_2.csv,profile_2,2024-07-09T09:15:00Z,2024-07-09T10:15:00Z,60.0,8.599999999999994,8.599999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-07-09T17:00:00Z,2024-07-09T17:45:00Z,45.0,6.5,8.666666666666666,11.0,3,11.0
profile_2.csv,profile_2,2024-07-10T14:00:00Z,2024-07-10T14:15:00Z,15.0,1.5999999999999943,6.399999999999977,6.399999999999977,1,6.399999999999977
profile_2.csv,profile_2,2024-07-10T18:15:00Z,2024-07-10T18:45:00Z,30.0,5.299999999999997,10.599999999999994,11.0,2,11.0
profile_2.csv,profile_2,2024-07-11T16:45:00Z,2024-07-11T17:30:00Z,45.0,6.299999999999997,8.399999999999997,11.0,3,11.0
profile_2.csv,profile_2,2024-07-12T08:45:00Z,2024-07-12T09:15:00Z,30.0,4.5,9.0,11.0,2,11.0
profile_2.csv,profile_2,2024-07-12T16:45:00Z,2024-07-12T17:15:00Z,30.0,2.9000000000000057,5.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-07-13T12:45:00Z,2024-07-13T13:30:00Z,45.0,5.700000000000003,7.600000000000004,11.0,3,11.0
profile_2.csv,profile_2,2024-07-16T15:30:00Z,2024-07-16T16:15:00Z,45.0,8.200000000000003,10.933333333333335,11.0,3,11.0
profile_2.csv,profile_2,2024-07-18T13:45:00Z,2024-07-18T18:30:00Z,285.0,45.8,9.642105263157896,11.0,19,11.0
profile_2.csv,profile_2,2024-07-18T19:45:00Z,2024-07-19T00:30:00Z,285.0,51.2,10.778947368421052,11.0,19,11.0
profile_2.csv,profile_2,2024-07-19T20:30:00Z,2024-07-19T21:30:00Z,60.0,8.799999999999997,8.799999999999997,11.0,4,11.0
profile_2.csv,profile_2,2024-07-20T06:15:00Z,2024-07-20T08:00:00Z,105.0,18.90000000000001,10.800000000000002,11.0,7,11.0
profile_2.csv,profile_2,2024-07-20T13:30:00Z,2024-07-20T14:15:00Z,45.0,6.5,8.666666666666666,11.0,3,11.0
profile_2.csv,profile_2,2024-07-20T18:15:00Z,2024-07-20T19:15:00Z,60.0,11.0,11.0,11.0,4,11.0
profile_2.csv,profile_2,2024-07-21T17:30:00Z,2024-07-21T18:30:00Z,60.0,10.700000000000005,10.700000000000005,11.0,4,11.0
profile_2.csv,profile_2,2024-07-23T16:15:00Z,2024-07-23T17:00:00Z,45.0,6.200000000000003,8.266666666666671,11.0,3,11.0
profile_2.csv,profile_2,2024-07-25T13:45:00Z,2024-07-25T17:15:00Z,210.0,36.5,10.428571428571429,11.0,14,11.0
profile_2.csv,profile_2,2024-07-26T20:30:00Z,2024-07-26T21:00:00Z,30.0,4.099999999999994,8.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-07-27T16:15:00Z,2024-07-27T17:00:00Z,45.0,5.599999999999994,7.466666666666659,11.0,3,11.0
profile_2.csv,profile_2,2024-07-27T21:45:00Z,2024-07-28T00:00:00Z,135.0,22.90000000000001,10.17777777777778,11.0,9,11.0
profile_2.csv,profile_2,2024-07-28T14:15:00Z,2024-07-28T18:00:00Z,225.0,37.00000000000001,9.866666666666667,11.0,15,11.0
profile_2.csv,profile_2,2024-07-29T14:00:00Z,2024-07-29T18:15:00Z,255.0,43.2,10.164705882352942,11.0,17,11.0
profile_2.csv,profile_2,2024-07-31T08:15:00Z,2024-07-31T11:00:00Z,165.0,29.3,10.654545454545454,11.0,11,11.0
profile_2.csv,profile_2,2024-08-02T10:45:00Z,2024-08-02T11:30:00Z,45.0,5.599999999999994,7.466666666666659,11.0,3,11.0
profile_2.csv,profile_2,2024-08-02T15:45:00Z,2024-08-02T19:15:00Z,210.0,38.3,10.94285714285714,11.0,14,11.0
profile_2.csv,profile_2,2024-08-04T15:30:00Z,2024-08-04T18:30:00Z,180.0,32.2,10.733333333333334,11.0,12,11.0
profile_2.csv,profile_2,2024-08-05T16:00:00Z,2024-08-05T16:45:00Z,45.0,7.099999999999994,9.46666666666666,11.0,3,11.0
profile_2.csv,profile_2,2024-08-08T07:45:00Z,2024-08-08T11:45:00Z,240.0,44.0,11.0,11.0,16,11.0
profile_2.csv,profile_2,2024-08-09T15:00:00Z,2024-08-09T15:30:00Z,30.0,3.0999999999999943,6.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-08-12T17:15:00Z,2024-08-12T17:45:00Z,30.0,5.400000000000006,10.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-08-13T06:00:00Z,2024-08-13T07:15:00Z,75.0,9.2,7.359999999999999,11.0,5,11.0
profile_2.csv,profile_2,2024-08-13T11:30:00Z,2024-08-13T12:00:00Z,30.0,3.0,6.0,11.0,2,11.0
profile_2.csv,profile_2,2024-08-13T12:45:00Z,2024-08-13T13:15:00Z,30.0,3.200000000000003,6.400000000000006,11.0,2,11.0
profile_2.csv,profile_2,2024-08-13T16:00:00Z,2024-08-13T16:15:00Z,15.0,2.200000000000003,8.800000000000011,8.800000000000011,1,8.800000000000011
profile_2.csv,profile_2,2024-08-14T10:30:00Z,2024-08-14T11:15:00Z,45.0,8.099999999999994,10.799999999999992,11.0,3,11.0
profile_2.csv,profile_2,2024-08-14T15:45:00Z,2024-08-14T16:15:00Z,30.0,4.400000000000006,8.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-08-14T17:15:00Z,2024-08-14T17:45:00Z,30.0,4.099999999999994,8.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-08-14T20:15:00Z,2024-08-14T21:15:00Z,60.0,9.599999999999994,9.599999999999994,11.0,4,11.0
profile_2.csv,profile_2,2024-08-15T08:30:00Z,2024-08-15T08:45:00Z,15.0,1.7999999999999972,7.199999999999989,7.199999999999989,1,7.199999999999989
profile_2.csv,profile_2,2024-08-15T11:45:00Z,2024-08-15T12:00:00Z,15.0,2.0999999999999943,8.399999999999977,8.399999999999977,1,8.399999999999977
profile_2.csv,profile_2,2024-08-15T13:45:00Z,2024-08-15T14:00:00Z,15.0,1.5,6.0,6.0,1,6.0
profile_2.csv,profile_2,2024-08-15T16:45:00Z,2024-08-15T17:00:00Z,15.0,2.599999999999994,10.399999999999975,10.399999999999975,1,10.399999999999975
profile_2.csv,profile_2,2024-08-16T07:00:00Z,2024-08-16T08:00:00Z,60.0,10.200000000000005,10.200000000000005,11.0,4,11.0
profile_2.csv,profile_2,2024-08-16T17:00:00Z,2024-08-16T17:30:00Z,30.0,4.200000000000003,8.400000000000006,11.0,2,11.0
profile_2.csv,profile_2,2024-08-17T07:15:00Z,2024-08-17T07:30:00Z,15.0,1.2999999999999972,5.199999999999989,5.199999999999989,1,5.199999999999989
